"No.","Time","Source","Destination","Protocol","Length","Info","src_port","dst_posrt"
"11739","237.901115","192.168.3.131","204.14.234.85","TCP","1514","57243  >  8443 [ACK] Seq=14185 Ack=21319 Win=65700 Len=1460 [TCP segment of a reassembled PDU]","57243","8443"
"11740","237.901127","192.168.3.131","204.14.234.85","TCP","1514","57243  >  8443 [ACK] Seq=15645 Ack=21319 Win=65700 Len=1460 [TCP segment of a reassembled PDU]","57243","8443"
"11741","237.901138","192.168.3.131","204.14.234.85","TLSv1","464","Application Data","57243","8443"
"11742","237.940477","204.14.234.85","192.168.3.131","TCP","60","8443  >  57243 [ACK] Seq=21319 Ack=17105 Win=21484 Len=0","8443","57243"
"11743","237.955321","204.14.234.85","192.168.3.131","TCP","60","[TCP Dup ACK 11729#1] 443  >  57243 [ACK] Seq=30187 Ack=17515 Win=21894 Len=0","443","57243"
"11744","237.995513","204.14.234.85","192.168.3.131","TCP","1514","8443  >  57243 [PSH, ACK] Seq=21319 Ack=17515 Win=21894 Len=1460 [TCP segment of a reassembled PDU]","8443","57243"
"11745","237.995964","204.14.234.85","192.168.3.131","TLSv1","1514","Application Data [TCP segment of a reassembled PDU]","8443","57243"
"11746","237.995994","192.168.3.131","204.14.234.85","TCP","54","57243  >  8443 [ACK] Seq=17515 Ack=24239 Win=65700 Len=0","57243","8443"
"11747","237.996983","204.14.234.85","192.168.3.131","TLSv1","1514","Application Data [TCP segment of a reassembled PDU]","8443","57243"
"11748","237.997255","204.14.234.85","192.168.3.131","TLSv1","1514","Application Data [TCP segment of a reassembled PDU]","8443","57243"
"11749","237.997275","192.168.3.131","204.14.234.85","TCP","54","57243  >  8443 [ACK] Seq=17515 Ack=27159 Win=65700 Len=0","57243","8443"
"11750","238.018252","204.14.234.85","192.168.3.131","TLSv1","1514","Application Data [TCP segment of a reassembled PDU]","8443","57243"
"11751","238.018254","204.14.234.85","192.168.3.131","TLSv1","1514","Application Data [TCP segment of a reassembled PDU]","8443","57243"
"11752","238.018301","192.168.3.131","204.14.234.85","TCP","54","57243  >  8443 [ACK] Seq=17515 Ack=30079 Win=65700 Len=0","57243","8443"
"11753","238.039960","174.36.30.111","192.168.3.131","HTTP","252","HTTP/1.1 200 OK  (text/html)","80","49206"
"11754","238.041141","192.168.3.131","174.36.30.111","HTTP","242","GET /subscribe?host_int=20473467&ns_map=13068657_356495354225,13069042_12897970930&ts=1280963198 HTTP/1.1 ","49206","80"
"11755","238.057365","204.14.234.85","192.168.3.131","TLSv1","162","Application Data","8443","57243"
"11756","238.059951","192.168.3.131","204.14.234.85","TCP","54","57243  >  443 [ACK] Seq=17515 Ack=30187 Win=65592 Len=0","57243","443"
"11757","238.112639","174.36.30.111","192.168.3.131","TCP","60","80  >  49206 [ACK] Seq=199 Ack=189 Win=501 Len=0","80","49206"
"11758","238.155321","204.14.234.85","192.168.3.131","TCP","60","[TCP Dup ACK 11744#1] 8443  >  57243 [ACK] Seq=30187 Ack=17515 Win=21894 Len=0","8443","57243"
"11759","238.198159","204.14.234.85","192.168.3.131","TCP","60","[TCP Dup ACK 11729#2] 443  >  57243 [ACK] Seq=30187 Ack=17515 Win=21894 Len=0","443","57243"
"11760","238.239960","174.36.30.111","192.168.3.131","HTTP","252","HTTP/1.1 200 OK  (text/html)","5480","49206"
"11761","238.241141","192.168.3.131","174.36.30.111","HTTP","242","GET /subscribe?host_int=20473467&ns_map=13068657_356495354225,13069042_12897970930&ts=1280963198 HTTP/1.1 ","49206","5480"
"11762","238.259951","192.168.3.131","204.14.234.85","TCP","54","57243  >  8443 [ACK] Seq=17515 Ack=30187 Win=65592 Len=0","57243","8443"
"11763","238.276324","192.168.3.131","255.255.255.255","DB-LSP-DISC","162","Dropbox LAN sync Discovery Protocol","17500","17500"
"11764","238.277852","192.168.3.131","192.168.3.255","DB-LSP-DISC","162","Dropbox LAN sync Discovery Protocol","17500","17500"
"11765","238.312639","174.36.30.111","192.168.3.131","TCP","60","5480  >  49206 [ACK] Seq=199 Ack=189 Win=501 Len=0","5480","49206"
"11766","238.398159","204.14.234.85","192.168.3.131","TCP","60","[TCP Dup ACK 11744#2] 8443  >  57243 [ACK] Seq=30187 Ack=17515 Win=21894 Len=0","8443","57243"
"11767","238.476324","192.168.3.131","255.255.255.255","DB-LSP-DISC","162","Dropbox LAN sync Discovery Protocol","17500","17500"
"11768","238.477852","192.168.3.131","192.168.3.255","DB-LSP-DISC","162","Dropbox LAN sync Discovery Protocol","17500","17500"
"11769","238.584320","10.0.2.15","65.55.15.244","HTTP","891","GET /ADSAdClient31.dll?GetAd=&PG=IMCAX1&LANG=EN HTTP/1.1 ","2536","5480"
"11770","238.585159","65.55.15.244","10.0.2.15","TCP","60","5480  >  2536 [ACK] Seq=6422 Ack=4982 Win=8760 Len=0","5480","2536"
"11771","238.633647","65.55.15.244","10.0.2.15","HTTP/XML","607","HTTP/1.1 200 OK ","5480","2536"
"11772","238.684765","10.0.2.15","65.55.116.184","TCP","62","2549  >  5480 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1","2549","5480"
"11773","238.806672","65.55.116.184","10.0.2.15","TCP","60","5480  >  2549 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460","5480","2549"
"11774","238.806839","10.0.2.15","65.55.116.184","TCP","54","2549  >  5480 [ACK] Seq=1 Ack=1 Win=64240 Len=0","2549","5480"
"11775","238.807793","10.0.2.15","65.55.116.184","HTTP","564","GET /DRN/iview/184649311/direct;wi.1;hi.1/01 HTTP/1.1 ","2549","5480"
"11776","238.808592","65.55.116.184","10.0.2.15","TCP","60","5480  >  2549 [ACK] Seq=1 Ack=511 Win=8760 Len=0","5480","2549"
"11777","238.834571","10.0.2.15","65.55.15.244","TCP","54","2536  >  5480 [ACK] Seq=4982 Ack=6975 Win=63687 Len=0","2536","5480"
"11778","238.902011","65.55.116.184","10.0.2.15","HTTP","478","HTTP/1.1 200 OK  (text/html)","5480","2549"
"11779","238.902625","65.55.116.184","10.0.2.15","TCP","60","5480  >  2549 [FIN, ACK] Seq=425 Ack=511 Win=8760 Len=0","5480","2549"
"11780","238.902650","10.0.2.15","65.55.116.184","TCP","54","2549  >  5480 [ACK] Seq=511 Ack=426 Win=63816 Len=0","2549","5480"
"11781","238.903918","10.0.2.15","65.55.116.184","TCP","54","2549  >  5480 [FIN, ACK] Seq=511 Ack=426 Win=63816 Len=0","2549","5480"
"11782","238.906145","65.55.116.184","10.0.2.15","TCP","60","5480  >  2549 [ACK] Seq=426 Ack=512 Win=8760 Len=0","5480","2549"
"11783","239.906739","192.168.3.131","208.82.236.129","TCP","66","58786  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","58786","80"
"11784","239.907183","192.168.3.131","208.82.236.130","TCP","66","58787  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","58787","80"
"11785","239.950195","192.168.3.131","208.82.236.129","TCP","66","58788  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","58788","80"
"11786","239.956698","208.82.236.129","192.168.3.131","TCP","66","80  >  58786 [SYN, ACK] Seq=0 Ack=1 Win=4380 Len=0 MSS=1460 WS=1 SACK_PERM=1","80","58786"
"11787","239.956741","192.168.3.131","208.82.236.129","TCP","54","58786  >  80 [ACK] Seq=1 Ack=1 Win=65700 Len=0","58786","80"
"11788","239.957049","192.168.3.131","208.82.236.129","HTTP","650","GET /bnc/mcy/2160652552.html HTTP/1.1 ","58786","80"
"11789","239.957522","208.82.236.130","192.168.3.131","TCP","66","80  >  58787 [SYN, ACK] Seq=0 Ack=1 Win=4380 Len=0 MSS=1460 WS=1 SACK_PERM=1","80","58787"
"11790","239.957549","192.168.3.131","208.82.236.130","TCP","54","58787  >  80 [ACK] Seq=1 Ack=1 Win=65700 Len=0","58787","80"
"11791","239.999940","208.82.236.129","192.168.3.131","TCP","66","80  >  58788 [SYN, ACK] Seq=0 Ack=1 Win=4380 Len=0 MSS=1460 WS=1 SACK_PERM=1","80","58788"
"11792","240.000019","192.168.3.131","208.82.236.129","TCP","54","58788  >  80 [ACK] Seq=1 Ack=1 Win=65700 Len=0","58788","80"
"11793","240.017427","208.82.236.129","192.168.3.131","TCP","1514","80  >  58786 [PSH, ACK] Seq=1 Ack=597 Win=4976 Len=1460 [TCP segment of a reassembled PDU]","80","58786"
"11794","240.018224","208.82.236.129","192.168.3.131","TCP","1514","80  >  58786 [PSH, ACK] Seq=1461 Ack=597 Win=4976 Len=1460 [TCP segment of a reassembled PDU]","80","58786"
"11795","240.018226","208.82.236.129","192.168.3.131","HTTP","60","HTTP/1.1 200 OK  (text/html)","80","58786"
"11796","240.018226","208.82.236.129","192.168.3.131","TCP","60","80  >  58786 [FIN, ACK] Seq=2925 Ack=597 Win=4976 Len=0","80","58786"
"11797","240.018263","192.168.3.131","208.82.236.129","TCP","54","58786  >  80 [ACK] Seq=597 Ack=2926 Win=65700 Len=0","58786","80"
"11798","240.018701","192.168.3.131","208.82.236.129","TCP","54","58786  >  80 [FIN, ACK] Seq=597 Ack=2926 Win=65700 Len=0","58786","80"
"11799","240.045105","192.168.3.131","208.82.236.130","HTTP","497","GET /3k83pb3l35Z05T25X0b1e8d74083ebf8212ad.jpg HTTP/1.1 ","58787","80"
"11800","240.068842","208.82.236.129","192.168.3.131","TCP","60","80  >  58786 [ACK] Seq=2926 Ack=598 Win=4976 Len=0","80","58786"
"11801","240.112611","208.82.236.130","192.168.3.131","TCP","1514","80  >  58787 [PSH, ACK] Seq=1 Ack=444 Win=4823 Len=1460 [TCP segment of a reassembled PDU]","80","58787"
"11802","240.113409","208.82.236.130","192.168.3.131","TCP","1514","80  >  58787 [PSH, ACK] Seq=1461 Ack=444 Win=4823 Len=1460 [TCP segment of a reassembled PDU]","80","58787"
"11803","240.113410","208.82.236.130","192.168.3.131","TCP","1514","80  >  58787 [PSH, ACK] Seq=2921 Ack=444 Win=4823 Len=1460 [TCP segment of a reassembled PDU]","80","58787"
"11804","240.113444","192.168.3.131","208.82.236.130","TCP","54","58787  >  80 [ACK] Seq=444 Ack=4381 Win=65700 Len=0","58787","80"
"11805","240.137791","192.168.3.131","209.17.73.30","TCP","66","58789  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","58789","80"
"11806","240.137998","192.168.3.131","209.17.73.30","TCP","66","58790  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","58790","80"
"11807","240.164295","208.82.236.130","192.168.3.131","TCP","1514","80  >  58787 [ACK] Seq=4381 Ack=444 Win=4823 Len=1460 [TCP segment of a reassembled PDU]","80","58787"
"11808","240.165080","208.82.236.130","192.168.3.131","TCP","1514","80  >  58787 [ACK] Seq=5841 Ack=444 Win=4823 Len=1460 [TCP segment of a reassembled PDU]","80","58787"
"11809","240.165081","208.82.236.130","192.168.3.131","HTTP","480","HTTP/1.1 200 OK  (JPEG JFIF image)","80","58787"
"11810","240.165082","208.82.236.130","192.168.3.131","TCP","60","80  >  58787 [FIN, ACK] Seq=7727 Ack=444 Win=4823 Len=0","80","58787"
"11811","240.165125","192.168.3.131","208.82.236.130","TCP","54","58787  >  80 [ACK] Seq=444 Ack=7728 Win=65700 Len=0","58787","80"
"11812","240.165424","192.168.3.131","208.82.236.130","TCP","54","58787  >  80 [FIN, ACK] Seq=444 Ack=7728 Win=65700 Len=0","58787","80"
"11813","240.180572","209.17.73.30","192.168.3.131","TCP","66","80  >  58789 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=256","80","58789"
"11814","240.180651","192.168.3.131","209.17.73.30","TCP","54","58789  >  80 [ACK] Seq=1 Ack=1 Win=65700 Len=0","58789","80"
"11815","240.181022","192.168.3.131","209.17.73.30","HTTP","487","GET /albums/y299/Realnez/IMGP2303-1.jpg HTTP/1.1 ","58789","80"
"11816","240.181430","209.17.73.30","192.168.3.131","TCP","66","80  >  58790 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=256","80","58790"
"11817","240.181467","192.168.3.131","209.17.73.30","TCP","54","58790  >  80 [ACK] Seq=1 Ack=1 Win=65700 Len=0","58790","80"
"11818","240.183124","192.168.3.131","209.17.73.30","HTTP","487","GET /albums/y299/Realnez/IMGP2304-1.jpg HTTP/1.1 ","58790","80"
"11819","240.218307","208.82.236.130","192.168.3.131","TCP","60","80  >  58787 [ACK] Seq=7728 Ack=445 Win=4823 Len=0","80","58787"
"11820","240.224034","209.17.73.30","192.168.3.131","TCP","60","80  >  58789 [ACK] Seq=1 Ack=434 Win=6912 Len=0","80","58789"
"11821","240.225523","209.17.73.30","192.168.3.131","TCP","60","80  >  58790 [ACK] Seq=1 Ack=434 Win=6912 Len=0","80","58790"
"11822","240.244013","209.17.73.30","192.168.3.131","TCP","413","80  >  58790 [PSH, ACK] Seq=1 Ack=434 Win=6912 Len=359 [TCP segment of a reassembled PDU]","80","58790"
"11823","240.244851","209.17.73.30","192.168.3.131","TCP","413","80  >  58789 [PSH, ACK] Seq=1 Ack=434 Win=6912 Len=359 [TCP segment of a reassembled PDU]","80","58789"
"11824","240.250804","209.17.73.30","192.168.3.131","TCP","1514","80  >  58789 [ACK] Seq=360 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58789"
"11825","240.250848","192.168.3.131","209.17.73.30","TCP","54","58789  >  80 [ACK] Seq=434 Ack=1820 Win=65700 Len=0","58789","80"
"11826","240.257537","209.17.73.30","192.168.3.131","TCP","1514","80  >  58790 [ACK] Seq=360 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58790"
"11827","240.257569","192.168.3.131","209.17.73.30","TCP","54","58790  >  80 [ACK] Seq=434 Ack=1820 Win=65700 Len=0","58790","80"
"11828","240.294544","209.17.73.30","192.168.3.131","TCP","1514","80  >  58789 [ACK] Seq=1820 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58789"
"11829","240.295389","209.17.73.30","192.168.3.131","TCP","1514","80  >  58789 [ACK] Seq=3280 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58789"
"11830","240.295391","209.17.73.30","192.168.3.131","TCP","1514","80  >  58789 [ACK] Seq=4740 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58789"
"11831","240.295438","192.168.3.131","209.17.73.30","TCP","54","58789  >  80 [ACK] Seq=434 Ack=6200 Win=65700 Len=0","58789","80"
"11832","240.301516","209.17.73.30","192.168.3.131","TCP","1514","80  >  58790 [ACK] Seq=1820 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58790"
"11833","240.302456","209.17.73.30","192.168.3.131","TCP","1514","80  >  58790 [ACK] Seq=3280 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58790"
"11834","240.302488","192.168.3.131","209.17.73.30","TCP","54","58790  >  80 [ACK] Seq=434 Ack=4740 Win=65700 Len=0","58790","80"
"11835","240.303298","209.17.73.30","192.168.3.131","TCP","1514","80  >  58790 [ACK] Seq=4740 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58790"
"11836","240.338761","209.17.73.30","192.168.3.131","TCP","1514","80  >  58789 [ACK] Seq=6200 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58789"
"11837","240.339632","209.17.73.30","192.168.3.131","TCP","1514","80  >  58789 [ACK] Seq=7660 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58789"
"11838","240.339671","192.168.3.131","209.17.73.30","TCP","54","58789  >  80 [ACK] Seq=434 Ack=9120 Win=65700 Len=0","58789","80"
"11839","240.340505","209.17.73.30","192.168.3.131","TCP","1514","80  >  58789 [ACK] Seq=9120 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58789"
"11840","240.340508","209.17.73.30","192.168.3.131","TCP","1514","80  >  58789 [ACK] Seq=10580 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58789"
"11841","240.340554","192.168.3.131","209.17.73.30","TCP","54","58789  >  80 [ACK] Seq=434 Ack=12040 Win=65700 Len=0","58789","80"
"11842","240.345977","209.17.73.30","192.168.3.131","TCP","1514","80  >  58790 [ACK] Seq=6200 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58790"
"11843","240.346014","192.168.3.131","209.17.73.30","TCP","54","58790  >  80 [ACK] Seq=434 Ack=7660 Win=65700 Len=0","58790","80"
"11844","240.346787","209.17.73.30","192.168.3.131","TCP","1514","80  >  58790 [ACK] Seq=7660 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58790"
"11845","240.347608","209.17.73.30","192.168.3.131","TCP","1514","80  >  58790 [ACK] Seq=9120 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58790"
"11846","240.347645","192.168.3.131","209.17.73.30","TCP","54","58790  >  80 [ACK] Seq=434 Ack=10580 Win=65700 Len=0","58790","80"
"11847","240.383304","209.17.73.30","192.168.3.131","TCP","1514","80  >  58789 [ACK] Seq=12040 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58789"
"11848","240.384159","209.17.73.30","192.168.3.131","TCP","1514","80  >  58789 [ACK] Seq=13500 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58789"
"11849","240.384160","209.17.73.30","192.168.3.131","TCP","1514","80  >  58789 [ACK] Seq=14960 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58789"
"11850","240.384203","192.168.3.131","209.17.73.30","TCP","54","58789  >  80 [ACK] Seq=434 Ack=16420 Win=65700 Len=0","58789","80"
"11851","240.385753","209.17.73.30","192.168.3.131","TCP","1514","80  >  58789 [ACK] Seq=16420 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58789"
"11852","240.386560","209.17.73.30","192.168.3.131","TCP","1514","80  >  58789 [ACK] Seq=17880 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58789"
"11853","240.386590","192.168.3.131","209.17.73.30","TCP","54","58789  >  80 [ACK] Seq=434 Ack=19340 Win=65700 Len=0","58789","80"
"11854","240.387378","209.17.73.30","192.168.3.131","TCP","1514","80  >  58789 [ACK] Seq=19340 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58789"
"11855","240.390443","209.17.73.30","192.168.3.131","TCP","1514","80  >  58790 [ACK] Seq=10580 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58790"
"11856","240.391270","209.17.73.30","192.168.3.131","TCP","1514","80  >  58790 [ACK] Seq=12040 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58790"
"11857","240.391272","209.17.73.30","192.168.3.131","TCP","1514","80  >  58790 [ACK] Seq=13500 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58790"
"11858","240.391274","209.17.73.30","192.168.3.131","TCP","1514","80  >  58790 [ACK] Seq=14960 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58790"
"11859","240.391319","192.168.3.131","209.17.73.30","TCP","54","58790  >  80 [ACK] Seq=434 Ack=16420 Win=65700 Len=0","58790","80"
"11860","240.392089","209.17.73.30","192.168.3.131","TCP","1514","80  >  58790 [ACK] Seq=16420 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58790"
"11861","240.392896","209.17.73.30","192.168.3.131","TCP","1514","80  >  58790 [ACK] Seq=17880 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58790"
"11862","240.392926","192.168.3.131","209.17.73.30","TCP","54","58790  >  80 [ACK] Seq=434 Ack=19340 Win=65700 Len=0","58790","80"
"11863","240.427666","209.17.73.30","192.168.3.131","TCP","1514","80  >  58789 [ACK] Seq=20800 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58789"
"11864","240.427720","192.168.3.131","209.17.73.30","TCP","54","58789  >  80 [ACK] Seq=434 Ack=22260 Win=65700 Len=0","58789","80"
"11865","240.429313","209.17.73.30","192.168.3.131","TCP","1514","80  >  58789 [ACK] Seq=22260 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58789"
"11866","240.430083","209.17.73.30","192.168.3.131","TCP","1514","80  >  58789 [ACK] Seq=23720 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58789"
"11867","240.430085","209.17.73.30","192.168.3.131","TCP","1514","80  >  58789 [ACK] Seq=25180 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58789"
"11868","240.430122","192.168.3.131","209.17.73.30","TCP","54","58789  >  80 [ACK] Seq=434 Ack=26640 Win=65700 Len=0","58789","80"
"11869","240.431641","209.17.73.30","192.168.3.131","TCP","1514","80  >  58789 [ACK] Seq=26640 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58789"
"11870","240.433670","209.17.73.30","192.168.3.131","TCP","1514","80  >  58789 [ACK] Seq=28100 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58789"
"11871","240.433672","209.17.73.30","192.168.3.131","TCP","1514","80  >  58789 [ACK] Seq=29560 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58789"
"11872","240.433715","192.168.3.131","209.17.73.30","TCP","54","58789  >  80 [ACK] Seq=434 Ack=31020 Win=65700 Len=0","58789","80"
"11873","240.435305","209.17.73.30","192.168.3.131","TCP","1514","80  >  58790 [ACK] Seq=19340 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58790"
"11874","240.436131","209.17.73.30","192.168.3.131","TCP","1514","80  >  58790 [ACK] Seq=20800 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58790"
"11875","240.436133","209.17.73.30","192.168.3.131","TCP","1514","80  >  58790 [ACK] Seq=22260 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58790"
"11876","240.436180","192.168.3.131","209.17.73.30","TCP","54","58790  >  80 [ACK] Seq=434 Ack=23720 Win=65700 Len=0","58790","80"
"11877","240.436995","209.17.73.30","192.168.3.131","TCP","1514","80  >  58790 [ACK] Seq=23720 Ack=434 Win=6912 Len=1460 [TCP segment of a reassembled PDU]","80","58790"
